,clip,fips_code,census_id,range,township,section,quarter_section,municipality_name,municipality_code,jurisdiction_county_code,town_code,tax_rate_area_code,tax_district_county,municipality_tax_district,school_district,fire_district,water_district,elementary_school_district_county_description,high_school_district_county_description,neighborhood_description,cbsa,cbsa_type,land_use_code,county_use_description,zoning_code,zoning_code_description,property_indicator_code,number_of_buildings,view_code,location_influence_code,lat,lon,owner_1_corporate_indicator,owner_2_corporate_indicator,owner_3_corporate_indicator,owner_4_corporate_indicator,owner_occupancy_code,total_value_calculated,land_value_calculated,improvement_value_calculated,calculated_value_source_code,assessed_total_value,assessed_land_value,assessed_improvement_value,market_total_value,market_land_value,market_improvement_value,appraised_total_value,appraised_land_value,appraised_improvement_value,tax_amount,tax_year,assessed_year,tax_total_rate_percent,taxable_improvement_value,taxable_land_value,taxable_other_value,net_taxable_amount,front_footage,depth_footage,acres,land_square_footage,year_built,effective_year_built,bedrooms_all_buildings,total_rooms_all_buildings,total_bathrooms_all_buildings,number_of_bathrooms,construction_type_code,number_of_parking_spaces,parking_type_code,building_quality_code,stories_code,stories_number,building_style_code,number_of_units,universal_building_square_feet,universal_building_square_feet_source_code,building_square_feet,living_square_feet_all_buildings,ground_floor_square_feet,building_gross_square_feet,adjusted_gross_square_feet,last_assessor_update_date,total_square_footage_open_areas,total_square_footage_all_buildings,total_number_of_1_bedrooms,total_number_of_2_bedrooms,total_number_of_3_bedrooms,total_number_of_efficiency_units,build_age,effective_build_age,adjustment_note
64,8439594010,6037,2362041001,,,,,,,,,501,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.01299,-118.3509,Y,Y,,,A,1386000,971000,415000,A,126000,88272.7272727273,37727.2727272727,,,,,,,17724.98,2015,2015,,415000,971000,,1386000,,,0.2273,900.181818181818,1961,1961,1.72727272727273,,19,19,,,,,,,,11,11277,B,11277,1025.18181818182,,,,2015-12-07,,11277,,,,,54,54,Original
65,6079524201,6037,1278041003,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,ICR,34.19683,-118.4594,,,,,O,392500,307300,85200,A,392500,307300,85200,,,,,,,4816.32,2015,2015,,85200,307300,,392500,56,134,0.1709,7444,1951,1951,2,5,1,1,,2,OTP,,,1,CON,,1062,L,,1062,,,,2015-12-07,,,,,,,64,64,Original
66,4493869694,6037,4055005011,,,,,,,,,9495,,,,,,,,,31080,,163,SINGLE FAMILY RESID,WCR17500*,,10,1,,,34.07837,-117.9347,,,,,O,219732,99370,120362,A,219732,99370,120362,,,,,,,2647.91,2015,2015,,,,,212732,61,125,0.176,7665,1952,1952,3,6,1,1,,2,OTP,QAV,,1,CON,,1128,L,,1128,,,,2015-12-07,,,,,,,63,63,Original
67,2746935693,6037,4011021016,,,,,,,,,4133,,,,,,,,,31080,,163,SINGLE FAMILY RESID,GDR1,,10,1,,,34.131882,-117.870967,,,,,A,52385,24050,28335,A,52385,24050,28335,,,,,,,972.47,2015,2015,,28335,24050,,52385,60,102,0.1438,6265,1953,1953,3,5,2,2,,2,OTP,,,1,CON,,1252,L,,1252,,,,2015-12-07,,,,,,,62,62,Original
68,2207179833,6059,423273000,,,,,,,,,31029,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,VGO,,33.58829,-117.6964,,,,,A,327943,140895,187048,A,327943,140895,187048,,,,,,,3407.56,2015,2015,,187048,140895,,327943,47,101,0.1148,5000,1979,,3,7,3,,FRM,,010,QGO,,2,CNT,,2074,L,2559,2074,,,,2015-12-14,,2559,,,,,36,36,Original
69,2201846304,6037,1944023002,,,,,,,,,67,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,LAR2,,21,2,,,34.08653,-118.3694,,,,,A,515466,236606,278860,A,171822,78868.6666666667,92953.3333333333,,,,,,,6520.86,2015,2015,,278860,236606,,515466,,,0.155,2250,1930,,1.66666666666667,,3,1,,,,,,,,3,906,L,,1402,,4206,,2015-12-07,,4206,,,,,85,85,Original
70,2335712683,6037,5311022003,,,,,,,,,932,,,,,,,,,31080,,106,APARTMENT,LCR2*,,22,5,,,34.03445,-118.182,,,,,A,78695,23845,54850,A,19673.75,5961.25,13712.5,,,,,,,3706.95,2015,2015,,54850,23845,,78695,,,0.3473,3782.25,1923,,1,,5,,,,,,,,,4,670,B,670,910.75,,,,2015-12-07,,3643,,,,,92,92,"Lower outlier, cap bedroom"
71,2524436531,6037,5745004008,,,,,,,,,5488,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LBR1N,,10,1,,,33.794749,-118.107293,,,,,O,223586,178875,44711,A,223586,178875,44711,,,,,,,2780.26,2015,2015,,44711,178875,,223586,56,110,0.1404,6115,1953,1953,4,6,2,2,,2,OTP,,,1,CON,,1234,L,,1234,,,,2015-12-07,,,,,,,62,62,Original
72,1499114459,6059,423262007,,,,,,,,,29019,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.53297,-117.7145,,,,,O,438000,357616,80384,A,438000,357616,80384,,,,,,,4446.7,2015,2015,,80384,357616,,438000,,,,,1974,,3,,3,,,,001,,,2,,,1280,L,1280,1280,,,,2015-12-14,,1280,,,,,41,41,Original
73,8858800476,6037,4027052013,,,,,,,,,7790,,,,,,,,,31080,,163,SINGLE FAMILY RESID,POR172,,10,1,,,34.07229,-117.728,,,,,O,196658,109391,87267,A,196658,109391,87267,,,,,,,2528.79,2015,2015,,,,,189658,60,111,0.1565,6815,1955,1956,3,7,2,2,FRM,2,OTP,QFA,,1,CON,1,1230,L,,1230,,,,2015-12-07,,,,,,,60,59,Original
74,1194525000,6059,524183032,,,,,,,,,26229,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.702199,-117.753302,,,,,O,1684408,941380,743028,A,1684408,941380,743028,,,,,,,22763.74,2015,2015,,743028,941380,,1684408,,,0.1537,6695,,2005,4,,6,,,,001,,,,,,4373,B,4373,4373,,,,2015-12-14,,4373,,,,,,10,Original
75,7689087591,6059,421061008,,,,,,,,,10000,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.444099,-117.640608,,,,,O,386525,112597,273928,A,386525,112597,273928,,,,,,,3930.96,2015,2015,,273928,112597,,386525,,,0.1469,6400,1963,,4,6,4,,,3,040,,,1,,,3066,L,3066,3066,,,,2015-12-14,,3066,,,,,52,52,Original
76,8410175530,6037,1219001005,,,,,,,,,13,,,,,,,,,31080,,106,APARTMENT,LAC2,,22,1,,,34.211421,-118.38712,Y,,,,,3021302,1514793,1506509,A,64283.0212765957,32229.6382978723,32053.3829787234,,,,,,,39118.41,2015,2015,,1506509,1514793,,3021302,,,0.9852,913.127659574468,1961,1961,,,,,,,,,,,,47,22216,B,22216,472.68085106383,,,,2015-12-07,,22216,,,,,54,54,Original
77,6108181783,6037,2764003007,,,,,,,,,68,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,33.96449,-118.4063,,,,,A,496428,181282,315146,A,496428,181282,315146,,,,,,,6177.54,2015,2015,,315146,181282,,496428,51,120,0.1415,6162,1944,1978,6,6,4,4,FRM,2,920,QAV,,1,CON,,2899,L,,2899,,,,2015-12-07,,,,,,,71,37,Original
78,4337757840,6037,2092001015,,,,,,,,,67,,,,,,,,,31080,,112,CONDOMINIUM CONVERSION,LACW,,11,1,,,34.05218,-118.263876,,,,,,504890,402892,101998,A,504890,402892,101998,,,,,,,6095.46,2015,2015,,101998,402892,,504890,,,0.6221,118.331877729258,1986,1996,1,,1,1,,,,,,,,229,750,L,,750,,,,2015-12-07,,,,,,,29,19,Original
79,3151483032,6037,2407003006,,,,,,,,,461,,,,,,,,,31080,,115,DUPLEX,LAR1,,21,2,,,33.948622,-118.260105,,,,,O,322750,194675,128075,A,161375,97337.5,64037.5,,,,,,,4253.66,2015,2015,,128075,194675,,322750,,,0.112,2439.5,1965,,2.5,,3,1,,,,,,,,2,776,L,,977,,,,2015-12-07,,,,,,,50,50,Original
80,4461087960,6059,16024000,,,,,,,,,3014,,,,,,FULLERTON,FULLERTON UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,VGO,,33.889281,-117.911654,,,,,O,131466,49971,81495,A,131466,49971,81495,,,,,,,1670.42,2015,2015,,,,,124466,,,0.4477,19500,1973,,4,8,4,,,3,010,QGO,,2,,,2307,L,2928,2307,,,,2015-12-14,,2928,,,,,42,42,Original
81,6779125014,6037,1910002002,,,,,,,,,200,,,,,,,,,31080,,106,APARTMENT,LAR4,,22,1,,,34.0995,-118.3186,Y,,,,A,2699537,1594316,1105221,A,42180.265625,24911.1875,17269.078125,,,,,,,36058.92,2015,2015,,1105221,1594316,,2699537,90,298,0.6161,419.359375,1964,1964,1.078125,,71,71,,81,110,QAV,,3,,64,41712,G,41712,651.75,,41712,,2015-12-07,,41712,,,,,51,51,Original
82,8281470248,6037,2657001005,,,,,,,,,67,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.0633,-118.43,,,,,O,1607224,1227170,380054,A,1607224,1227170,380054,,,,,,,19382.51,2015,2015,,,,,1600224,52,135,0.1623,7070,1929,1940,5,6,4,4,,2,OTP,QGO,,2,SPA,,3213,L,,3213,,,,2015-12-07,,,,,,,86,75,Original
83,3486402232,6037,5764012006,,,,,,,,,11933,,,,,,,,,31080,,106,APARTMENT,LBR2N,,22,1,,,33.77604,-118.1776,Y,,,,A,835054,405929,429125,A,92783.7777777778,45103.2222222222,47680.5555555556,,,,,,,10627.76,2015,2015,,429125,405929,,835054,,,0.1447,700.111111111111,1952,1952,1.11111111111111,,9,9,,,140,QAV,,2,,9,6025,B,6025,669.444444444444,,,,2015-12-07,,6025,,,,,63,63,Original
84,8967393696,6037,1151011009,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARA,,10,1,,ICR,34.24641,-118.5175,,,,,O,863000,664000,199000,A,863000,664000,199000,,,,,,,10604.39,2015,2015,,,,,856000,100,170,0.3894,16964,1963,1995,4,9,3,3,,2,450,,,2,CON,,3274,L,,3274,,,,2015-12-07,,,,,,,52,20,Original
85,7302360497,6059,524103009,,,,,,,,,30015,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.628698,-117.708232,,,,,A,371210,295851,75359,A,371210,295851,75359,,,,,,,3937.6,2015,2015,,75359,295851,,371210,,,0.1136,4947,1972,,3,5,2,,FRM,,010,QAV,,1,BUN,,1224,L,1684,1224,,,,2015-12-14,,1684,,,,,43,43,Original
86,7695837895,6037,2011202006,,,,,,,,,4,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.09189,-118.1691,Y,Y,,,A,178496,132597,45899,A,178496,132597,45899,,,,,,,4120.23,2015,2015,,45899,132597,,178496,40,200,0.1887,8219,1924,1933,2,5,2,2,,,,,,1,CON,,648,L,,648,,,,2015-12-07,,,,,,,91,82,Original
87,2129244958,6037,2430003003,,,,,,,,,6650,,,,,,,,,31080,,115,DUPLEX,LARD2,,21,1,,,33.94286,-118.2318,,,,,O,140864,25357,115507,A,70432,12678.5,57753.5,,,,,,,2011.47,2015,2015,,,,,133864,,,0.0746,1625,1982,1982,1,,2,2,,,,,,,,2,1710,L,,855,,,,2015-12-07,,,,,,,33,33,Original
88,7709298083,6037,5541052000,,,,,,,,,2267,,,,,,,,,31080,,106,APARTMENT,BFR3*,,22,1,,,33.888,-118.1202,,,,,A,1170000,552600,617400,A,234000,110520,123480,,,,,,,14327.38,2015,2015,,617400,552600,,1170000,66,168,0.2538,2211.4,1987,1987,2,,9,9,,2,OTP,,,1,SPA,5,5194,B,5194,1038.8,,,,2015-12-07,,5194,,,,,28,28,Original
89,3936334266,6037,4808041006,,,,,,,,,1797,,,,,,ALHAMBRA CITY,,,31080,,112,CONDOMINIUM,ALRPD*,,11,1,,,34.09656,-118.1475,,,,,O,208703,75048,133655,A,208703,75048,133655,,,,,,,2598.8,2015,2015,,,,,201703,,,0.3415,2479.33333333333,1987,1988,3,,3,3,,2,140,,,2,,6,1219,L,,1219,,,,2015-12-07,,,,,,,28,27,Original
90,8410742773,6037,9108072008,,,,,,,,,10738,,,,,,SULPHUR SPRINGS UN,WILLIAM S HART UN,,31080,,163,SINGLE FAMILY RESID,SCUR2,,10,1,VCN,,34.42838,-118.4087,,,,,O,276951,104510,172441,A,276951,104510,172441,,,,,,,4091.53,2015,2015,,172441,104510,,276951,60,115,0.1599,6967,1967,1967,4,7,3,3,FRM,2,120,QGO,,2,CON,1,2176,L,,2176,,,,2015-12-07,,,,,,,48,48,Original
91,8806697628,6059,754043011,,,,,,,,,11003,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.76528,-117.8475,,,,,O,116212,46126,70086,A,116212,46126,70086,,,,,,,1560.9,2015,2015,,,,,109212,,,0.1557,6784,1966,,4,6,3,,,2,010,QGO,,2,,,1988,L,2429,1988,,,,2015-12-14,,2429,,,,,49,49,Original
92,1026188845,6037,2672001008,,,,,,,,,67,,,,,,,,,31080,,112,CONDOMINIUM,LAR3,,11,1,,,34.04723,-118.4377,,,,,O,750000,462000,288000,A,750000,462000,288000,,,,,,,8990.46,2015,2015,,,,,743000,,,0.3029,1099.5,1980,1980,2,,3,3,,,,,,,,12,1841,L,,1841,,,,2015-12-07,,,,,,,35,35,Original
93,9666246003,6059,744062004,,,,,,,,,11003,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.75082,-117.8485,,,,,O,294631,207240,87391,A,294631,207240,87391,,,,,,,3559.08,2015,2015,,,,,287631,,,0.2059,8968,1952,,3,6,3,,FRM,2,040,QAV,,1,CNT,,1460,L,1460,1460,,,,2015-12-14,,1460,,,,,63,63,Original
94,8348881135,6037,1974201000,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARD3,,10,1,,,34.08382,-118.258,,,,,A,279568,237396,42172,A,279568,237396,42172,,,,,,,3464.31,2015,2015,,42172,237396,,279568,50,135,0.1545,6732,1912,1913,1,,1,1,,1,OTP,,,1,,,1056,L,,1056,,,,2015-12-07,,,,,,,103,102,Original
95,3184202016,6037,5719002010,,,,,,,,,5500,,,,,,,,,31080,,106,APARTMENT,LBR3S,,22,2,,,33.83278,-118.1775,,,,,A,1475026,491674,983352,A,163891.777777778,54630.4444444444,109261.333333333,,,,,,,19186.53,2015,2015,,983352,491674,,1475026,,,0.4289,2075.77777777778,1947,,2.22222222222222,,18,9,,,,,,,,9,7182,B,7182,1596,,,,2015-12-07,,14364,,,,,68,68,Original
96,1088549926,6059,992382003,,,,,,,,,4013,,,,,,HUNTINGTON BEACH,HUNTINGTON BEACH UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.66442,-117.9573,,,,,O,386924,278028,108896,A,386924,278028,108896,,,,,,,4575.48,2015,2015,,108896,278028,,386924,62,100,0.1423,6200,1966,,4,8,3,,,2,010,,,2,,,1881,L,2364,1881,,,,2015-12-14,,2364,,,,,49,49,Original
97,3075112619,6037,2711003008,,,,,,,,,67,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.03277,-118.4334,Y,,,,A,4181645,1416821,2764824,A,134891.774193548,45703.9032258065,89187.8709677419,,,,,,,52815.06,2015,2015,,2764824,1416821,,4181645,,,0.5197,730.258064516129,1989,1989,1.83870967741935,,58,58,,,,,,,,31,39741,B,39741,1281.96774193548,,,,2015-12-07,,39741,,,,,26,26,Original
98,2507216583,6037,6037023000,,,,,,,,,5178,,,,,,LAWNDALE,CENTINELLA VLY UN,,31080,,163,SINGLE FAMILY RESID,LCR1YY,,10,1,,,33.89405,-118.3317,,,,,O,223570,201943,21627,A,223570,201943,21627,,,,,,,2973.44,2015,2015,,,,,216570,50,115,0.132,5751,1944,1944,2,4,1,1,FRM,2,920,QAV,,1,CON,,786,L,,786,,,,2015-12-07,,,,,,,71,71,Original
99,5823536500,6059,423351013,,,,,,,,,29075,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.55501,-117.6893,,,,,O,302259,190230,112029,A,302259,190230,112029,,,,,,,3002.22,2015,2015,,,,,295259,,,,,,1989,2,,2,,,,001,,,,,,968,B,968,968,,,,2015-12-14,,968,,,,,,26,Original
100,8850015470,6037,3024012001,,,,,,,,,4045,,,,,,,,,31080,,151,MULTI-FAMILY 4-UNIT,GLR4YY,,21,1,,,34.13636,-118.2602,Y,,,,A,73793,37917,35876,A,18448.25,9479.25,8969,,,,,,,985.59,2015,2015,,35876,37917,,73793,,,0.172,1872.75,1948,1948,1,,4,4,,,,,,,,4,2110,L,,527.5,,,,2015-12-07,,,,,,,67,67,Original
101,8960875333,6059,525171018,,,,,,,,,26194,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.67499,-117.7746,,,,,O,397792,326879,70913,A,397792,326879,70913,,,,,,,4180.02,2015,2015,,70913,326879,,397792,,,,,1983,1984,2,,2,,,,A00,,,1,,,951,L,951,951,,,,2015-12-14,,951,,,,,32,31,Original
102,9745554326,6037,5544061005,12,03S,26,,,,,,2267,,,,,,,,,31080,,106,APARTMENT,BFCG*,,22,1,,,33.87354,-118.1126,,,,,A,2987087,621075,2366012,A,142242.238095238,29575,112667.238095238,,,,,,,37389.11,2015,2015,,2366012,621075,,2987087,147,143,0.4858,1007.66666666667,1960,1960,1.95238095238095,,21,21,FRM,,PAP,QAV,,2,,21,15280,B,15280,727.619047619048,,,,2015-12-07,,15280,,,,,55,55,Original
103,4651031197,6037,2319001001,,,,,,,,,7,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,LAR2,,21,2,,,33.99942,-118.2773,,,,,O,319402,136040,183362,A,106467.333333333,45346.6666666667,61120.6666666667,,,,,,,4043.88,2015,2015,,183362,136040,,319402,,,0.1089,1581.33333333333,1951,,1.33333333333333,,3,2,,,,,,,,3,880,L,,621.333333333333,,,,2015-12-07,,,,,,,64,64,Original
104,3927380990,6037,2190202005,,,,,,,,,67,,,,,,,,,31080,,115,DUPLEX,LAR1,,21,1,,,34.02243,-118.318,,,,,O,364300,321443,42857,A,182150,160721.5,21428.5,,,,,,,4572.49,2015,2015,,,,,357300,51,167,0.1971,4293.5,1922,,1.5,,3,3,,2,OTP,,,1,,2,1772,L,,886,,,,2015-12-07,,,,,,,93,93,Original
105,2896136297,6037,2739021003,,,,,,,,,67,,,,,,,,,31080,,112,CONDOMINIUM,LARD1.5,,11,1,,,33.987285,-118.463019,,,,,O,928650,697850,230800,A,928650,697850,230800,,,,,,,11245.26,2015,2015,,230800,697850,,928650,,,0.1727,7521,1981,1981,3,,3,3,,,,,,,,1,1980,L,,1980,,,,2015-12-07,,,,,,,34,34,Original
106,3424890470,6037,8004101058,,,,,,,,,10865,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCR1*,,10,1,VLA,,34.031497,-118.718128,,,,,,5382675,3897768,1484907,A,5382675,3897768,1484907,,,,,,,61881.93,2015,2015,,1484907,3897768,,5382675,50,129,0.1524,6640,1984,1987,3,4,5,5,,2,OTP,,,1,CON,,3375,L,,3375,,,,2015-12-07,,,,,,,31,28,Original
107,3457135899,6059,524203033,,,,,,,,,26216,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.73594,-117.7729,,,,,O,433440,186329,247111,A,433440,186329,247111,,,,,,,5527.32,2015,2015,,,,,426440,,,0.0806,3510,,1998,5,,2,,,,001,,,,,,2004,B,2004,2004,,,,2015-12-14,,2004,,,,,,17,Original
108,1002565824,6037,9007042011,,07N,27,,,,,,2279,,,,,,LANCASTER,ANTELOPE VLY UN,,31080,,106,APARTMENT,LRA22*,,22,5,,,34.66105,-118.1462,Y,,,,A,11397156,1169916,10227240,A,135680.428571429,13927.5714285714,121752.857142857,,,,,,,218286.5,2015,2015,,10227240,1169916,,11397156,,,7.9521,4123.7380952381,1986,,1,,80,24,,,,,,,,84,12940,B,12940,1957.14285714286,,,,2015-12-07,,164400,,,,,29,29,"Lower outlier, cap bedroom"
109,2318528656,6037,5408001009,,,,,,,,,9753,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCR1YY,,10,1,,ICR,33.92153,-118.2478,,,,,O,29123,15273,13850,A,29123,15273,13850,,,,,,,919.61,2015,2015,,13850,15273,,29123,50,120,0.1378,6003,1946,1946,2,,1,1,,,,,,1,,,850,L,,850,,,,2015-12-07,,,,,,,69,69,Original
110,8807121161,6037,2100101001,,,,,,,,,12706,,,,,,,,,31080,,106,APARTMENT,LAR4,,22,1,,,34.049188,-118.272556,,,,,,7537128,457850,7079278,A,71782.1714285714,4360.47619047619,67421.6952380952,,,,,,,6382.81,2015,2015,,,,,,,,0.964,399.904761904762,1980,1980,,,,,,,,,,,,105,80323,B,80323,764.980952380952,,,,2015-12-07,,80323,,,,,35,35,Original
111,3129402063,6037,8002043009,,,,,,,,,408,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARE11,,10,1,,,34.167056,-118.653402,,,,,O,373196,165864,207332,A,373196,165864,207332,,,,,,,4753.36,2015,2015,,207332,165864,,373196,77,147,0.2588,11274,1963,1963,3,6,2,2,,2,450,QGO,,1,CON,,1936,L,,1936,,,,2015-12-07,,,,,,,52,52,Original
112,8582020303,6037,2643022000,,,,,,,,,67,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.04756,-118.4674,,,,,A,250261,145838,104423,A,35751.5714285714,20834,14917.5714285714,,,,,,,3753.87,2015,2015,,104423,145838,,250261,,,0.1808,1125,1956,1956,1.28571428571429,,7,7,,,,,,,,7,5171,B,5171,738.714285714286,,,,2015-12-07,,5171,,,,,59,59,Original
113,8492426024,6059,626331002,,,,,,,,,34016,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.56665,-117.7377,,,,,O,769482,484455,285027,A,769482,484455,285027,,,,,,,8716.3,2015,2015,,285027,484455,,769482,,,0.1013,4413,,2000,4,,3,,,,001,,,,,,2423,B,2423,2423,,,,2015-12-14,,2423,,,,,,15,Original
114,6385624701,6037,5437012002,,,,,,,,,1020,,,,,,,,,31080,,163,SINGLE FAMILY RESID,CARS*,,10,1,,,33.82382,-118.2699,,,,,O,269749,190799,78950,A,269749,190799,78950,,,,,,,3807.74,2015,2015,,78950,190799,,269749,50,100,0.1151,5012,1951,1951,3,5,1,1,,1,450,QAV,,1,CON,,980,L,,980,,,,2015-12-07,,,,,,,64,64,Original
115,2361209915,6037,1253101006,,,,,,,,,13,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,ICR,34.16578,-118.3553,,,,,O,426400,313530,112870,A,426400,313530,112870,,,,,,,5267.71,2015,2015,,112870,313530,,426400,68,122,0.1898,8269,1954,1958,4,7,2,2,,2,OTP,,,1,CON,,1995,L,,1995,,,,2015-12-07,,,,,,,61,57,Original
116,8492844337,6037,4807042009,,,,,,,,,9030,,,,,,,,,31080,,163,SINGLE FAMILY RESID,SPR110000*,,10,1,,,34.10277,-118.1556,Y,,,,A,37688,29963,7725,A,37688,29963,7725,,,,,,,1202.55,2015,2015,,7725,29963,,37688,,,0.1362,5932,1923,1923,,,,,,,,,,,,,2106,L,,2106,,,,2015-12-07,,,,,,,92,92,Original
117,8553536485,6037,9010101010,,,,,,,,,5292,,,,,,LANCASTER,ANTELOPE VLY UN,,31080,,163,SINGLE FAMILY RESID,LRRA7500*,,10,1,,ICR,34.666458,-118.18821,,,,,O,239695,47939,191756,A,239695,47939,191756,,,,,,,3613.84,2015,2015,,191756,47939,,239695,80,119,0.2163,9422,1984,1984,3,7,2,2,,2,OTP,,,1,CON,,1657,L,,1657,,,,2015-12-07,,,,,,,31,31,Original
118,2522171158,6037,4636012000,,,,,,,,,7500,,,,,,,,,31080,,106,APARTMENT,PSR3,,22,1,,,34.13656,-118.1393,,,,,A,1537891,184526,1353365,A,53030.724137931,6362.96551724138,46667.7586206897,,,,,,,22410.66,2015,2015,,1353365,184526,,1537891,130,153,0.4567,686,1971,1971,1.13793103448276,,44,44,,,,,,3,,29,31020,G,31020,1069.65517241379,,31020,,2015-12-07,,31020,,,,,44,44,Original
119,6125926577,6059,117151036,,,,,,,,,80020,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.88542,-117.8485,,,,,O,99950,23135,76815,A,99950,23135,76815,,,,,,,1353.7,2015,2015,,,,,92950,73,116,0.1944,8468,1962,,3,6,2,,,3,010,,,1,,,1583,L,2108,1583,,,,2015-12-14,,1583,,,,,53,53,Original
120,6720966609,6059,869031003,11,04,13,,,,,,1226,,,,,,MAGNOLIA,ANAHEIM UN,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.830876,-117.987572,,,,,A,2345982,645156,1700826,A,50999.6086956522,14025.1304347826,36974.4782608696,,,,,,,36488.78,2015,2015,,1700826,645156,,2345982,,,3.18,3011.32608695652,1964,,,,,,,,,,,2,,46,45253,L,45253,983.760869565217,,,,2015-12-14,,45253,,,,,51,51,Original
121,4419234456,6037,4827013018,,,,,,,,,6362,,,,,,,,,31080,,106,APARTMENT,MPR3*,,22,1,,,34.033729,-118.143459,Y,,,,A,1861326,893457,967869,A,88634.5714285714,42545.5714285714,46089,,,,,,,27426.27,2015,2015,,967869,893457,,1861326,,,0.9626,1996.7619047619,1948,1948,1.42857142857143,,22,22,,,,,,,,21,16420,B,16420,781.904761904762,,,,2015-12-07,,16420,,,,,67,67,"Upper outlier, cap bedroom"
122,4202078480,6059,639062002,,,,,,,,,15006,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.65569,-117.9159,Y,,,,A,4118934,3231048,887886,A,257433.375,201940.5,55492.875,,,,,,,47990.92,2015,2015,,887886,3231048,,4118934,290,105,0.7,1905.75,1978,,,,,,,,010,,,2,,16,15334,L,18902,958.375,,,,2015-12-14,,15334,,,,,37,37,Original
123,1000121615,6059,630062026,,,,,,,,,7067,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.60516,-117.8868,,,,,A,158503,128453,30050,A,39625.75,32113.25,7512.5,,,,,,,2148.64,2015,2015,,30050,128453,,158503,30,85,0.06,653.5,1928,,,,,,,,,,,2,,4,2549,L,2549,637.25,,,,2015-12-14,,2549,,,,,87,87,"Missing unit, infer from living space"
124,7469329074,6037,4043012013,,,,,,,,,2045,,,,,,,,,31080,,163,SINGLE FAMILY RESID,AZR2YY,,10,1,,,34.12368,-117.9034,,,,,O,244985,206612,38373,A,244985,206612,38373,,,,,,,3123.29,2015,2015,,38373,206612,,244985,50,150,0.1738,7569,1929,1938,3,5,1,1,FRM,,000,,,1,CON,,864,L,,864,,,,2015-12-07,,,,,,,86,77,Original
125,9456473622,6037,4619013010,,,,,,,,,7498,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,PSR1,,21,2,,,34.15353,-118.1494,,,,,O,312136,211060,101076,A,104045.333333333,70353.3333333333,33692,,,,,,,4224.42,2015,2015,,,,,305136,,,0.3331,4837,1940,1942,2,,4,2,,,,,,,,3,1382,L,,1422.33333333333,,,,2015-12-07,,,,,,,75,73,Original
126,2961945801,6037,9200391008,,,,,,,,,554,,,,,,SULPHUR SPRINGS UN,WILLIAM S HART UN,,31080,,163,SINGLE FAMILY RESID,SCUR2,,10,1,,,34.41934,-118.443,,,,,O,447000,273000,174000,A,447000,273000,174000,,,,,,,6160.29,2015,2015,,174000,273000,,447000,61,117,0.1646,7169,1987,1987,3,6,3,3,,3,140,QAV,,2,CON,,1692,L,,1692,,,,2015-12-07,,,,,,,28,28,Original
